E3,SUB,source,key,SUB_random,E3_random
Q9UBN7,P08151,33895473,Q9UBN7_P08151,Q92585,P84022
Q8NHM5,Q16777,24658274,Q8NHM5_Q16777,P05412,Q96J94
Q8NHM5,P01100,26725323,Q8NHM5_P01100,Q53H47,Q9H598
P50876,P00533,30171075,P50876_P00533,Q15386,P14618
P50876,P54652,31406303,P50876_P54652,Q9H1C3,Q96DR7
Q5T6F0,P43357,31267705,Q5T6F0_P43357,Q96A54,Q13421
Q5T6F0,P43360,31267705,Q5T6F0_P43360,P63215,P43364
Q9C029,Q04206,31958511,Q9C029_Q04206,P0CG00,Q9NP84
Q9C029,Q9HCU9,32853985,Q9C029_Q9HCU9,Q6PIZ9,O95983
Q9C0C9,O94992,29845934,Q9C0C9_O94992,Q16613,P61978
Q9C0C9,P50539,32901121,Q9C0C9_P50539,Q6Q0C0,P80217
Q99675,Q5T9L3,29378775,Q99675_Q5T9L3,Q99645,Q9UBQ0
Q99675,P00533,31801577,Q99675_P00533,Q9NVU0,P55259
Q9C037,O95786,29354136,Q9C037_O95786,Q96EQ8,Q32MH5
Q9C037,Q7Z2W7,33037615,Q9C037_Q7Z2W7,Q9UKJ0,Q9Y6G1
Q8N448,P49757,26451611,Q8N448_P49757,O75044,Q06481
Q8N448,Q9UKL4,30295974,Q8N448_Q9UKL4,Q9BVK6,Q9GZT5
Q12899,Q14653,25763818,Q12899_Q14653,P04439,P09429
Q12899,P37275,33649471,Q12899_P37275,O60927,Q9UN66
Q9UKT6,Q49AN0,24658274,Q9UKT6_Q49AN0,Q2TBF2,O14718
Q9UKT6,Q16526,24658274,Q9UKT6_Q16526,Q7Z7C7,P41159
Q9H000,P04637,32194692,Q9H000_P04637,Q8N7C7,P16144
Q9H000,O00425,32560817,Q9H000_O00425,Q5T197,Q9ULE4
Q8NCQ5,P08183,24658274,Q8NCQ5_P08183,P04637,P07992
Q8NCQ5,Q9UJA2,24703837,Q8NCQ5_Q9UJA2,Q5MNV8,Q96AC1
Q8WXH4,P04843,24337577,Q8WXH4_P04843,Q8IWT3,Q92521
Q8WXH4,Q13323,31387940,Q8WXH4_Q13323,Q15370,O43435
O60784,Q15742,22199232,O60784_Q15742,Q96G25,P32456
O60784,Q99741,23129771,O60784_Q99741,Q00610,O43790
Q9ULT8,O60331,23572508,Q9ULT8_O60331,O00399,O75116
Q9ULT8,O95863,32319576,Q9ULT8_O95863,P61981,P49767
Q53GT1,P53350,23455478,Q53GT1_P53350,Q8N2G8,Q96SB8
Q53GT1,O75140,29769719,Q53GT1_O75140,Q9H0H3,O95670
Q9BVG3,Q9BVG3,23402750,Q9BVG3_Q9BVG3,P12757,Q8N7P1
Q9BVG3,Q9H257,26488816,Q9BVG3_Q9H257,Q96T76,P52735
Q9UH77,Q9H4A3,23387299,Q9UH77_Q9H4A3,P63096,Q6B9Z1
Q9UH77,Q96J92,23453970,Q9UH77_Q96J92,O60506,Q709F0
P37231,Q04206,23250430,P37231_Q04206,P18510,Q06187
P37231,P15941,24292674,P37231_P15941,P19793,P61769
Q96M94,Q15173,23135275,Q96M94_Q15173,Q14CM0,Q8WXS5
Q96M94,Q99708,27561354,Q96M94_Q99708,Q13472,Q8N2U9
Q9H4M3,P38398,23086937,Q9H4M3_P38398,P62877,Q14563
Q9H4M3,Q9UPW8,24658274,Q9H4M3_Q9UPW8,Q9NWD8,Q96LB3
O43567,O43567,22199232,O43567_O43567,Q12974,P59780
O43567,O95295,22890573,O43567_O95295,Q9H6Y7,Q96AJ9
Q8NG06,O43237,22199232,Q8NG06_O43237,Q3SYB3,Q02790
Q8NG06,O14576,25241935,Q8NG06_O14576,Q96P63,O43237
Q9HCM9,Q96BY2,22199232,Q9HCM9_Q96BY2,Q13404,Q14249
Q9HCM9,P04637,23213260,Q9HCM9_P04637,Q96B02,P08253
Q9ULV8,P12931,22199232,Q9ULV8_P12931,P22607,P09237
Q9ULV8,P00533,22199232,Q9ULV8_P00533,Q9Y5K6,Q14738
Q9NZS9,P55061,21068390,Q9NZS9_P55061,Q14790,Q7Z429
Q9NZS9,P01135,33914044,Q9NZS9_P01135,Q6P996,Q13480
Q7Z6E9,P67809,18851979,Q7Z6E9_P67809,P00738,Q5H9U9
Q7Z6E9,Q8NAP3,22199232,Q7Z6E9_Q8NAP3,P49760,B0I1T2
Q9C040,P07196,18687884,Q9C040_P07196,Q9BSL1,Q09470
Q9C040,O43521,22199232,Q9C040_O43521,Q9Y4I1,Q8NEB9
Q86Y01,Q13233,9590294,Q86Y01_Q13233,Q13283,O14733
Q86Y01,Q86Y01,12670957,Q86Y01_Q86Y01,Q5TA89,Q0VG99
Q6PCD5,P04637,11111111,Q6PCD5_P04637,Q969T4,P32297
Q6PCD5,Q06609,33842359,Q6PCD5_Q06609,P27694,P17706
Q86Y13,P04908,18206970,Q86Y13_P04908,Q6FI81,Q969S8
Q86Y13,P54253,24326307,Q86Y13_P54253,Q99816,P63165
Q06587,P0C0S8,16359901,Q06587_P0C0S8,P61964,Q9BYW2
Q06587,Q9H4L7,29888761,Q06587_Q9H4L7,O15391,Q5T8P6
Q9P253,Q9NYY3,16203730,Q9P253_Q9NYY3,P08238,Q9BTD3
Q9P253,Q9NZ52,16996030,Q9P253_Q9NZ52,Q9H270,Q9UMY4
O60337,O60337,15673284,O60337_O60337,Q9H3R0,Q9Y679
O60337,Q14534,32170014,O60337_Q14534,Q9H6L5,P98187
O75159,P00533,15590694,O75159_P00533,Q15369,P00749
O75159,P42224,33391546,O75159_P42224,P24394,Q9BV79
Q8TEL6,P01106,11111111,Q8TEL6_P01106,Q9Y6K9,Q8IWV8
Q8TEL6,P19838,32889079,Q8TEL6_P19838,Q13546,P01571
Q9P2E8,P01730,11111111,Q9P2E8_P01730,Q15208,P35367
Q9P2E8,P01911,22199232,Q9P2E8_P01911,Q9NQV6,P18627
Q99618,P38936,14761977,Q99618_P38936,Q8NEM2,Q6ZMN8
Q99618,P30291,18032919,Q99618_P30291,Q9BXL8,Q7Z2Z1
Q9Y4X5,O60573,14623119,Q9Y4X5_O60573,Q15050,Q9BZB8
Q9Y4X5,Q14190,22199232,Q9Y4X5_Q14190,P52735,Q8N1K5
Q9Y3C5,Q9Y3C5,14562029,Q9Y3C5_Q9Y3C5,Q3T8J9,Q8WU17
Q9Y3C5,Q9HAU4,22199232,Q9Y3C5_Q9HAU4,Q9H0X6,O75084
Q96Q27,P21333,18799729,Q96Q27_P21333,Q15370,P40337
Q96Q27,O75369,19300455,Q96Q27_O75369,P08238,P45983
Q96JY6,Q04206,17468759,Q96JY6_Q04206,Q8NEV4,P21580
Q96JY6,P42224,20889505,Q96JY6_P42224,Q8NEN9,Q8WV60
Q8IWV8,P0C0S8,20080676,Q8IWV8_P0C0S8,Q9HAV7,Q9NVP2
Q8IWV8,Q16777,22616001,Q8IWV8_Q16777,P35520,Q969G3
Q9NPC3,P14635,12612082,Q9NPC3_P14635,Q12797,Q14004
Q9NPC3,Q9NPC3,12612082,Q9NPC3_Q9NPC3,O94842,Q9BT92
Q99619,P35228,20603330,Q99619_P35228,P20936,P05231
Q99619,P60321,20603330,Q99619_P60321,P78317,Q5T230
Q09472,P04637,12690203,Q09472_P04637,Q13094,P04083
Q09472,Q01094,15917652,Q09472_Q01094,Q9HC52,Q9UBC3
Q9Y314,P19235,12746455,Q9Y314_P19235,P29474,Q9NSE2
Q9Y314,P67775,25546391,Q9Y314_P67775,P61956,P07947
Q9C026,Q9C026,20085810,Q9C026_Q9C026,P51948,Q9NP79
Q9C026,P50552,31820781,Q9C026_P50552,P60880,P51617
P63244,Q16665,17244529,P63244_Q16665,Q9HC52,P42771
P63244,Q9P126,19785988,P63244_Q9P126,P48551,Q9BZZ2
Q8WU17,Q8WU17,12032852,Q8WU17_Q8WU17,Q9H832,Q96CS3
Q8WU17,O15503,20068067,Q8WU17_O15503,Q15369,Q01581
O15164,P04637,19844164,O15164_P04637,P04150,P43243
O15164,Q13114,32324863,O15164_Q13114,Q53T94,Q9NYK1
Q7Z6M2,P67809,11111111,Q7Z6M2_P67809,Q69YN4,Q9UBK8
Q7Z6M2,O00303,18354498,Q7Z6M2_O00303,Q13616,P08238
Q8N2W9,P25490,17353273,Q8N2W9_P25490,P10275,Q09472
Q8N2W9,P14921,17456046,Q8N2W9_P14921,P50748,Q09472
Q9P2P5,O15350,12890487,Q9P2P5_O15350,Q6ZN19,O75832
Q9P2P5,P20700,29753763,Q9P2P5_P20700,Q7Z5J4,Q99879
Q9UKT7,Q49AN0,17463251,Q9UKT7_Q49AN0,Q5XUX1,O15055
Q9UKT7,Q16526,24658274,Q9UKT7_Q16526,Q9UKT5,O00327
Q8TB52,P13631,31320612,Q8TB52_P13631,O60927,P01579
Q8N6D2,Q04206,31432514,Q8N6D2_Q04206,Q9H9V4,Q9NR96
O76050,O76083,31068605,O76050_O76083,Q14690,Q8WXK3
Q9H765,Q13123,31009856,Q9H765_Q13123,P30050,Q8WVK2
O94844,O76074,30896450,O94844_O76074,Q9Y5U5,P18545
P54725,Q15672,31487504,P54725_Q15672,Q8NB90,P46937
P62253,O60337,31445887,P62253_O60337,Q13619,O15503
Q86WB0,P14635,11111111,Q86WB0_P14635,P62877,Q9UII4
P11441,Q9Y4K3,31451677,P11441_Q9Y4K3,P46782,P40818
O14544,P10721,21030588,O14544_P10721,Q93034,P37275
Q86WT6,P04637,30844644,Q86WT6_P04637,Q6PHW0,Q9HAV4
O14965,P04179,30811038,O14965_P04179,Q16589,P07954
Q5GLZ8,O95835,30710319,Q5GLZ8_O95835,Q8WZ75,Q92800
Q96MT1,P04035,30543180,Q96MT1_P04035,Q96DZ1,P10632
Q9NXI6,P58004,31586034,Q9NXI6_P58004,Q6P9F5,P35813
Q5U5Q3,O95786,30095198,Q5U5Q3_O95786,Q9H9V4,Q9UJQ1
P09874,Q8IUQ4,29949759,P09874_Q8IUQ4,P55212,Q8IUH5
Q9UPQ7,O15146,11111111,Q9UPQ7_O15146,Q13873,Q5W188
Q14139,Q14139,11435423,Q14139_Q14139,Q9Y4P3,Q3LFD5
Q8WZ60,Q9HBD1,29695787,Q8WZ60_Q9HBD1,Q70J99,Q9UHV9
P29590,P68431,29471350,P29590_P68431,O43463,Q9NRP7
A6NLU0,P14635,12525704,A6NLU0_P14635,Q8IZA3,Q9UJA3
Q86UW9,Q86UW9,12670957,Q86UW9_Q86UW9,P49768,O00148
Q13356,O95863,29352246,Q13356_O95863,O75533,Q9H0D2
Q9UJP4,Q96GD4,11111111,Q9UJP4_Q96GD4,Q13618,P49916
O95835,Q14457,31848340,O95835_Q14457,P31946,P20339
P21583,Q9NVF7,31678254,P21583_Q9NVF7,P06213,Q12933
Q15257,P35226,33463265,Q15257_P35226,Q29RF7,P26358
Q96RU7,Q07869,32621919,Q96RU7_Q07869,Q15327,Q99967
Q5TAQ9,Q15773,32703400,Q5TAQ9_Q15773,P0DPA2,P01116
P12830,O14965,32705157,P12830_O14965,P16284,Q13591
Q9NRD0,P01106,32796813,Q9NRD0_P01106,Q9NRP4,Q13516
Q13501,P00338,32859246,Q13501_P00338,Q9H347,P30566
Q8TE67,O43623,32943576,Q8TE67_O43623,P0DPD8,O15105
O95630,Q96P20,33253913,O95630_Q96P20,Q9UEU0,P31749
Q8N531,P04637,33568778,Q8N531_P04637,Q96AB3,P31941
O75717,Q15555,32426268,O75717_Q15555,P27986,Q9Y5Y0
Q8N806,Q14558,33571115,Q8N806_Q14558,A1L190,Q9Y4K3
Q9NXF7,Q56A73,33636084,Q9NXF7_Q56A73,Q9BW11,Q96JM7
Q9H2S5,O00571,33674311,Q9H2S5_O00571,Q06416,Q7Z6M2
Q9Y2K7,Q16875,34079757,Q9Y2K7_Q16875,O75367,P23025
Q13064,P11940,34143182,Q13064_P11940,Q6UB99,Q17RG1
Q9UII4,Q13363,34147029,Q9UII4_Q13363,P24385,P38398
Q9C019,P02647,34311082,Q9C019_P02647,P01903,Q8TF72
Q9UPQ4,Q13114,32562145,Q9UPQ4_Q13114,Q9UKJ1,Q92838
Q14999,P04637,32296023,Q14999_P04637,P04004,Q6IC98
Q9NVF7,Q9NVF7,31678254,Q9NVF7_Q9NVF7,Q5MNV8,Q05195
Q6TDP4,Q13002,11111111,Q6TDP4_Q13002,P0C025,Q07699
Q66K64,Q14498,31819272,Q66K64_Q14498,Q96ED9,Q14562
Q8IXQ5,Q9H6E5,29032201,Q8IXQ5_Q9H6E5,Q9Y3Z3,Q9Y3B8
Q9H0X6,P08670,31862882,Q9H0X6_P08670,Q8WVD5,Q8IVU1
O95786,Q9NX47,31881323,O95786_Q9NX47,Q8NHQ9,Q92667
Q9H0F6,P46937,31884247,Q9H0F6_P46937,Q3MIX3,Q06416
Q13829,P67870,31901862,Q13829_P67870,P27540,Q13362
Q8WXG1,P51617,31921110,Q8WXG1_P51617,Q8IYM9,Q15572
Q96EX2,P26951,31990690,Q96EX2_P26951,Q01658,Q9BZW8
Q93034,P04637,32296023,Q93034_P04637,Q6PJ21,P15104
Q9C030,P78543,31992359,Q9C030_P78543,Q9BYV6,P17275
O15304,P98170,32015347,O15304_P98170,Q9UEE5,P36894
Q9P2K6,Q16537,32071084,Q9P2K6_Q16537,Q9H511,Q9NY57
Q5TA31,P46937,32198343,Q5TA31_P46937,Q2KHN1,P02462
Q7Z4K8,Q07869,32295675,Q7Z4K8_Q07869,P49747,Q9Y2P5
Q8IX12,P04637,32296023,Q8IX12_P04637,O95996,P01579
Q13616,P04637,32296023,Q13616_P04637,Q00653,P16220
Q6PJ21,O95863,29059170,Q6PJ21_O95863,Q15345,Q96JJ3
Q96ME1,Q9UJT9,25654763,Q96ME1_Q9UJT9,P57775,Q2NKX8
Q8NI29,P13473,28743755,Q8NI29_P13473,A1L167,P12883
Q9H0A0,Q00987,26882543,Q9H0A0_Q00987,O75528,P16220
Q8IWV7,P08100,22199232,Q8IWV7_P08100,Q96PU5,P08247
Q86WC4,P08754,22199232,Q86WC4_P08754,Q8TED0,Q9Y4K3
Q9BSM1,P0C0S8,22199232,Q9BSM1_P0C0S8,O76094,Q14676
O60683,P50542,22199232,O60683_P50542,P20618,P09110
Q9NSE2,O43521,18420585,Q9NSE2_O43521,P00533,P04150
Q86XT4,Q86XT4,18398435,Q86XT4_Q86XT4,Q53T94,Q6EKJ0
Q9C035,Q9C035,18312418,Q9C035_Q9C035,Q5VVX9,P62191
Q9UBS8,Q9UBS8,22199232,Q9UBS8_Q9UBS8,P30876,P63010
Q5TC82,Q9Y6W8,18172933,Q5TC82_Q9Y6W8,Q00325,P51685
Q9Y2E6,Q9UHD2,22388039,Q9Y2E6_Q9UHD2,Q92542,Q9Y6Y9
Q9H0H3,Q13541,22578813,Q9H0H3_Q13541,A1L4K1,P27540
Q8NC42,P15056,22628551,Q8NC42_P15056,Q9C0B0,Q13114
Q6P050,P35609,22972877,Q6P050_P35609,Q9BQA9,Q9NYL9
Q9Y6I7,Q9H2X6,18093972,Q9Y6I7_Q9H2X6,Q15797,P04439
Q9NWZ3,Q96FA3,17675297,Q9NWZ3_Q96FA3,Q9Y4K3,P35606
P48742,P53667,22199232,P48742_P53667,P52952,Q15056
Q6JEL2,P14635,22199232,Q6JEL2_P14635,Q8TAQ9,Q9NRZ9
Q9NVR0,P14635,22199232,Q9NVR0_P14635,Q8IXQ5,Q9UEG4
Q6P3S6,P04637,19509332,Q6P3S6_P04637,O15169,P78371
Q96DX5,P12532,20302626,Q96DX5_P12532,Q9NWT6,Q9NWU5
O60907,P35222,20181957,O60907_P35222,O75376,P30260
Q8NFD5,Q8NFD5,20086098,Q8NFD5_Q8NFD5,P51532,P41182
Q693B1,Q13547,20081843,Q693B1_Q13547,Q96MP8,Q6R327
O43734,Q9Y4K3,19825828,O43734_Q9Y4K3,O43318,O95760
O00623,P50542,19687296,O00623_P50542,Q9UGM6,Q4G176
Q9BR09,P35222,22199232,Q9BR09_P35222,Q6ZVZ8,Q6W4X9
Q9NQ86,Q14653,18711448,Q9NQ86_Q14653,P08238,Q8IZI9
Q13077,Q99558,22199232,Q13077_Q99558,P43489,Q13163
Q9NWN3,P15172,19319192,Q9NWN3_P15172,P08238,B6A8C7
Q9P2G9,Q13702,19158078,Q9P2G9_Q13702,Q93009,P49459
Q8IUD6,O95786,19017631,Q8IUD6_O95786,Q92734,P51878
P00748,Q16665,18838541,P00748_Q16665,P00747,Q9BXM7
Q96BH1,Q969F2,18757723,Q96BH1_Q969F2,Q04206,Q16568
P51617,Q96FA3,17675297,P51617_Q96FA3,Q9NWZ3,Q9Y4K3
A6NNE9,P01730,17604280,A6NNE9_P01730,O94772,O15111
O94889,O14965,23213400,O94889_O14965,P0DPF3,Q8WXA9
Q8NHG8,Q8NHG8,14561866,Q8NHG8_Q8NHG8,Q96ME7,Q9H8M2
Q9H6Y7,Q96BI1,16314844,Q9H6Y7_Q96BI1,Q9Y4W6,O75751
Q9Y575,P20333,15899873,Q9Y575_P20333,O14654,Q9Y4K3
Q9UK96,P10415,24658274,Q9UK96_P10415,Q8NEM2,Q8N5K1
Q9UDY8,Q9Y6K9,14695475,Q9UDY8_Q9Y6K9,Q13501,Q9NWZ3
Q9UH90,P35568,24658274,Q9UH90_P35568,O95461,O14733
Q5XX13,P45973,24658274,Q5XX13_P45973,Q9H469,Q9UJW3
Q8N5Z5,Q9BT92,25270598,Q8N5Z5_Q9BT92,Q8TCI5,O75052
Q2Q1W2,Q6ZN17,24602972,Q2Q1W2_Q6ZN17,Q8WTW3,Q96LX8
Q6R327,O00141,20832730,Q6R327_O00141,O14929,C9JDP6
Q9UJX6,O95997,12956947,Q9UJX6_O95997,Q07866,A6NDV4
O75928,P42224,12764129,O75928_P42224,Q96T51,Q13325
Q5U5R9,O75925,26157031,Q5U5R9_O75925,P26641,P11388
Q6X9E4,Q8N6P7,26171402,Q6X9E4_Q8N6P7,P19404,P01571
Q07869,P10415,26556865,Q07869_P10415,Q86YN6,O95831
Q9UKA2,O75164,24658274,Q9UKA2_O75164,Q13618,Q15022
Q9Y574,Q02363,24586788,Q9Y574_Q02363,Q13061,P07333
Q86XS8,Q15836,23353890,Q86XS8_Q15836,P01106,Q16623
Q96CA5,Q9NR28,16729033,Q96CA5_Q9NR28,P42574,Q9UBQ0
Q92630,O14746,23362280,Q92630_O14746,Q99607,P35226
O60291,Q99816,17229889,O60291_Q99816,Q9NPD8,P53992
Q9UNL4,Q04206,23624912,Q9UNL4_Q04206,Q9NP50,Q12778
P0CI25,P54132,23708797,P0CI25_P54132,O60813,O14777
Q66K89,P04637,17110336,Q66K89_P04637,Q96KQ7,Q15645
Q13216,Q03468,16751180,Q13216_Q03468,Q92905,P27694
Q9C0C7,Q14457,23974797,Q9C0C7_Q14457,P51608,O43524
Q8NEG5,Q8NEG5,16522193,Q8NEG5_Q8NEG5,Q7Z4T9,O15033
O94955,P24864,24145166,O94955_P24864,Q9NYM4,O43913
Q8WXH5,O75553,24210661,Q8WXH5_O75553,Q8WXB4,O15524
O14512,O75553,24210661,O14512_O75553,P52630,Q12879
Q96M02,P04637,24240685,Q96M02_P04637,Q969P0,P61221
Q6ZMZ0,Q9NWZ5,16709802,Q6ZMZ0_Q9NWZ5,Q96MW7,Q8TEU7
Q6ZN04,O95149,24326307,Q6ZN04_O95149,O14802,Q86XN8
Q9BWF2,Q14678,34349117,Q9BWF2_Q14678,O75150,Q5QJE6
